GitCommitMessage	IsUseful	MatchedOnKeyword
revert "fix: do not use context_menu flag for tray menu (#23843)" (#24076)this reverts commit b809d104d0ac6be54cc3aacb8f4e11eefc89753a.	True	
document webview.showdefinitionforselection	True	
don't pump message loop when sending sync msgin old days sending sync message to browser process requires pumpingmessage loop in the renderer process, but now in chrome 47 it is nottrue anymore. and even when we do it, the send method may failsometimes, so this change seems to be required for the chrome 47upgrade.	True	
use project_name for the lib file	True	
improve grammar, update as upstream	False	
docs: update devtools extension tutorial (#26326)* docs: update devtools extension tutorial* update docs/tutorial/devtools-extension.mdco-authored-by: jeremy rose <nornagon@nornagon.net>* updateco-authored-by: jeremy rose <nornagon@nornagon.net>	True	
npapi: warn users loading npapi plugins on unsupported platform	True	
refactor: nativewindowviews should not be a view (#12750)	True	
document static webcontents methods	False	
:memo: update ko-kr/windows-store-guide.md[ci skip] replace "windows 8" to "windows 10"	True	
suppress the window.open tests on travis ci's mac machine	False	
docs: menu-item.md remove duplicate options (#23286)	False	
ctrl -> control for consistency	True	
made sure that lines are not longer than 80 characters	False	
refactor: implement <webview> using contextbridge (#29037)* refactor: implement <webview> using contextbridge* chore: address pr feedback* chore: address pr feedback* fix: check for htmliframeelement instance in attachguest	True	
use electron/brightray	False	
destroy new window webcontents asynchronously	False	
fix: browser window will be resiable when calling `window.setresizable(false)` twice.	False	
add failing spec for trailing separator bug	True	
spec: fix failing tests on win32	False	
link with xcb on linux	False	
update app.md	False	
update documentation for menu.popup()	True	
split the words before sending it to spellcheck	True	
fix: crash when printing (#25989)	False	
chore: remove v from script :sigh: (#14181)	False	
docs: clarify dock.bounce usage (#19894)	False	
adding a stability test: non referenced, unused requests are collected without crash.	False	
re-enables osr	False	
chore: clean up browserview/toplevelwindow new impl (#19375)* chore: clean up browserview::new impl* also default tl win options dict	True	
only include windows headers on windows	False	
feat: add {stream} opt to custom protocol registry to configure media player (#22955)	True	
don't hard-code product name in crash-repoter	False	
add typescript to the linting mix	True	
explicitly hide tooltip on window deactivation	True	
bump v11.0.0-nightly.20200728	False	
update node binary to v0.10.9.	True	
implement getnativeview	False	
build: copy chromedriver to correct location (#22074)* build: copy chromedriver to correct location* build: try to free up disk space for macos releases* get verbose mode working on strip-binaries* only use separate chromedriver build arm/arm64	True	
update config.py (#32666)* fix missing comma	False	
update as upstream	False	
test: make sure tests fail properly instead of timing out (#24316)	False	
specify focused window to execute call	True	
chore: fix duplicate error string (#18713)	False	
remove overlayscrollbars and sharedworker optionsthey are already enabled by default.	False	
use node's error reporting system in browser.	False	
update to electron v0.36.2	True	
tweak link style	False	
gtk: do not count menubar in work area size on unity.	False	
enable to attach extra fields to menu items.	True	
update setscreeninstance call for linux	True	
perf: lazily load some modules in sandbox mode (#23856)	True	
also format missing .cc files	True	
fix cpplint warnings	False	
warning of app not ready in screen module	False	
fix path to blink resources	True	
revert "build: hack around github upload api failure / flake (#16663)" (#16802)this reverts commit ab503c7e4349315f600ac3c49b43bab6f88b6f54.	False	
don't overwrite existing fields when build menu from template.	False	
ignore warning lnk4199we are now sharing the /delayload settings between configurations.	False	
docs: how to re-upload binaries manually	True	
spec: window.opener.postmessage should set source and origin	True	
docs: some dlls are not there anymore	True	
remove idweakmap	False	
update to electron v0.36.5	True	
use firstobject instead of objectatindex:0	True	
upgrade to new v8 apis.	True	
fix: check for validity of guest webcontents (#21019)	True	
:bug: add support for typedarrays in ipc.fixes https://github.com/electron/electron/issues/2104.	True	
add failing spec	False	
reuse the window of same frame name	False	
add spec for configuring web preferences from sandboxed new-window event	True	
address review comments	False	
chore: disable js impl when //extensions support is on (#19512)	False	
fix `process.std*.write`- support printing buffer- don't add '\n' at the end the chunk	False	
build: enforce frozen lockfile on the lint stage (#18867)	True	
webinspector has been split up	True	
:memo: remove unused link reference[ci skip]	False	
no more basictypes.h	False	
make webcontents cache object template	False	
take scheme in cookiestore::setcanonicalcookieasync, not just whether it's secure.https://chromium-review.googlesource.com/c/chromium/src/+/1450420	True	
update as upstream	False	
chore: fix compilation with xcode 10 (#14800)* chore: fix compilation with xcode 10* update chromium commit ref	False	
disable "nativeimage module > addrepresentation()" tests	False	
docs: remove class names from fiddle examples (#20596)* docs: remove original class names in customize menus example* docs: remove original class names in shortcuts example* lint: run standard	True	
rename webframe.purgecaches to webframe.clearcachethis matches the name of session.clearcache.	True	
remove os specific implementations	False	
suggest [ci skip] in documentation-only commits	False	
change the window class names	False	
bump v4.0.0-nightly.20181006	False	
fix: do not print an error for an expected condition (#15991) (#15992)	True	
fix: remove conflicting runfilechooserend for mac (#30935)	True	
doc: linux troubleshooting libtinfo.so.5 not found	True	
add failing spec for state changes resizing frameless window	True	
ci: build ffmpeg and verify it in a separate jobs- it is an independent task and should be done separately- we can use smaller machines for that	True	
add fakewindow documentation.	False	
fix: revert use of ipc helpers for history due to failing test (#19189)	True	
replace all web-view code with webview	False	
docs: add a dev doc describing the patch system (#20489)	False	
move autofillpopup from nativewindow to webcontents (#12514)	True	
bump v19.0.0-nightly.20220216	False	
add copy/pasta example for system preferences.most of the other api docs have one example of where to find the module in a copy/paste format. this pull request adds one for the system preferences.	True	
devtools: remove the 'forced' attribute from the agenthostclosed in devtoolsagenthost.https://chromium-review.googlesource.com/745301	True	
mac: add asynchronous showsavedialog.	False	
docs: fix security doc url check (#16775)	False	
docs: mention the side effect of "fullscreen" option, fixes #792	False	
fix: enable and update osr  (#16517)* fix: enable osr* fix some macos errors* fix client reset not in guard* fix things not rendering on mac	True	
use latest libcc with ch66	False	
refactor: remove content::webcontentsobserver from event (#19251)	True	
build dump_syms for host arch	True	
fix coding styles	False	
bump v0.8.3.	False	
update to latest libchromiumcontent	True	
fix aftereach	False	
chore: fix "creates offscreen window with correct size" spec on mac with retina display (#16867)	False	
add "sandboxed" option to "webpreferences".when "sandboxed" is passed as a web preference for `browserwindow`, the newlycreated renderer won't run any node.js code/integration, only communicating withthe system via the ipc api of the content module. this is a requirement forrunning the renderer under chrome os-level sandbox.beyond that, certain behaviors of atombrowserclient are modified when dealingwith sandboxed renderers:- `overridesiteinstancenavigation` no longer create a new `siteinstance` forevery navigation. instead, it reuses the source `siteinstance` when notnavigating to a different site.- `cancreatewindow` will return true and allow javascript access.	True	
update shell openexternal docs (from review)	False	
add gfx:pointf support to mate::converterit's needed by atom_api_screen, buildprototype function on windows.	True	
replace shorthand if-statement notation in pepper flash docs	False	
support setting read-only property value	False	
docs: update breaking changes for electron 11 (#26526)* docs: update breaking changes for electron 11* docs: remove desktopcapture method, add destroy	True	
add translations files for zh-cnadd zh-cn translations file - debug-instructions-windows.mdadd zh-cn translations file - debugging-instructions-macos.mdupdate zh-cn translations file - readme.md	True	
:memo: content security policy	False	
chore: convert more files to typescript (#18820)	True	
fix: block custom window.open when nativewindowopen is true (#23188)	True	
call object._init if we have one.	False	
fix: remove label/image from segment if they are mutated to undefined/null (#17323)	True	
bump v13.0.0-nightly.20210129	False	
chore: no need to expose initialize of ipc module (#16066)	True	
use web contents type enum and add converter	False	
docs: add documentation on how to use the built-in spellchecker (#23508)	True	
ipcmain to zh-cn	True	
fix: inconsistent titlebarstyle on transparent fullscreen (#14765)	False	
test: refactor the "util.promisify" test (#14491)	True	
upgrade libchromiumcontent: enable sending sync message to ui thread	True	
replace osx to macos and update references	True	
build: [gn] widevine cdm support behind flag (#14423)* build: [gn] widevine cdm support behind flag* build: [gyp] link cdm_support in the component build	False	
fix: backgroundthrottling rwh assignment (#21037)* fix: backgroundthrottling rwh assignment* fix: disable dom timer throttling* chore: fix typo	False	
update chrome_version_string	False	
add spec for remote promise	True	
chore: bump chromium in deps to ad1b791122c04bd91b825fbfbdf1ff4da82a0edb	True	
revert "bump v13.0.0-nightly.20210121"this reverts commit 09b6db46164a71066fe715042c695cd2f7a8fc87.	False	
fix: correct modal focus behavior on macos (#18995)fixes #18502this pr changes the focus and blur events that we emit in electron to listen to changes in key window rather than main window. it swaps out windowdidbecomemain and windowdidresignmain for windowdidbecomekey and windowdidresignkey, respectively.	True	
add --app parameter and update the example usage in the default_app #1877	False	
mention enabling/disabling	False	
allow content embedder to set a cursor for renderwidgethosthttps://codereview.chromium.org/2808763009	True	
chore: use structured template for feature request (#27175)	True	
emit erros when getting errors in io thread.	False	
feat: support chrome:// urls in default_app (#13575)	False	
chore: fix flaky fullscreen inheritance test (#30081)	False	
chore: mark browserview api as not-experimental (#15117)i think it's safe to say this api has been around long enough to be considered past the experimental phase ????	True	
docs: separate guides and tutorials	True	
revert "bump v6.0.0-nightly.20190207"this reverts commit c8282efb75b61cddfd5205bb9a4b65cd48f48c7a.	False	
fix doc lint	False	
updated required code to handle missing additional features for popup windows	True	
mac: remove all unnecessary default menu items	False	
:lipstick:	False	
chore: update patches	False	
version bump atom/apm to fix script/bootstrap.py on win32	True	
update spec description	False	
emit color-changed event on windows	False	
test: move webcontentsview spec (#19990)	False	
don't use third party dependency in default_app.	False	
mac: emit closed when notification is dismissed	False	
bump v5.0.0-nightly.20190111	False	
fix some broken documentation links (#12794)	True	
update brightray to chrome 45	True	
implement crash-reporter.getuploadedreports api.also redefine the getlastcrashreport api implementation usinggetuploadedreports api.	True	
add newlines and backticks	False	
fix: add chromium patch to fix rtl window buttons (#22016)classes that inherit from `nsthemeframe` seem to show window buttons in theincorrect position when the primary macos language is set to an rtl(right-to-left) language like arabic or hebrew. the fix in this commit mirrorsthat of `tabbed_browser_window.mm`(https://chromium-review.googlesource.com/c/chromium/src/+/562603/10/chrome/browser/ui/cocoa/tabbed_browser_window.mm#88).this change should be upstreamed, and then this patch can be removed.	True	
bump v6.0.0-nightly.20190207	False	
add atomrenderframeobserver	True	
update apm: fix installing for node v0.11.x.	True	
chore: bump chromium in deps to a351866f81b645d8c593132b664d5e74b1eb15f0	True	
:memo: japanese: add build-instructions-linux.md [ci skip]	False	
:memo: [ci skip] fix typos	False	
revert "fix: dcheck on reload when forcefullycrashrenderer() is called (#30544)" (#30646)this reverts commit 90b5ba3bed497044339f57586ef4acdbd5b0f8ce.	True	
refactor: prefer using app.whenready() (#21972)* docs: add references to app.whenready() in isready* refactor: prefer app.whenready()in the docs, specs, and lib, replace instances of `app.once('ready')`(seen occasionally) and `app.on('ready')` (extremely common) with`app.whenready()`.it's better to encourage users to use whenready():1. it handles the edge case of registering for 'ready' after it's fired2. it avoids the minor wart of leaving an active listener alive foran event that wll never fire again	True	
fix: color select eyedropper not working within devtools (#29729)	True	
linux: be quiet when uploading crash report.	False	
don't use es6 class for autoupdater windows class	True	
autoformat more easy files	True	
fix: fs.watch() behavior change in node >= 10.16.0 (#20408)this reverts the patch from https://github.com/electron/node/pull/100which never got merged due to reasons outlined in https://github.com/libuv/libuv/pull/2313* adds new patches that backports https://github.com/libuv/libuv/pull/2459and https://github.com/libuv/libuv/pull/2460based on https://github.com/nodejs/node/issues/29460	True	
build: use goma for windows releases (#26324)	True	
upgrade libcc to latest master	True	
bump v10.0.0-nightly.20200406	False	
change storage implementation to async	True	
expose atom_api_renderer_ipc module api	True	
add remote.createfunctionwithreturnvalue api.	False	
build: windows gn linker fix (#14281)* fix to gn build linking* chore: update node ref* build: [gn win] add dependency on desktop_capture source_set in component build* build: [gn] update definitions for node shared mode* chore: update node ref* chore: update node ref	True	
win: fix building on windows	False	
use different name for window class name	True	
add nativeimage.createfrombuffer()	False	
feat: show optional authors in gtk about panel (#18964)* feat: show optional authors in gtk about panel* chore: use a base::value for about dialog options on linux* docs: mark 'version' as supported on linux too	True	
use the new devtools api	True	
make sure cibuild calls all necessary scripts.	False	
supress the unzip module spec.the unzip module is not compatible with node v0.11.x, so we do not needto test it anymore.	True	
allow sheets to be attached at a custom offset #4679adds a new "setsheetoffset" api to the `dialog` module, which allows you to change the attachment point for sheets on mac os x. i put the api on the dialog module, even though mac os x requires that the native window hold and return the desired offset.1. i was originally hoping to make this an argument on the actual dialog.show* calls, but it seems the parameter set is defined in `libchromiumcontent` and i wasn't sure it would be appropriate to add there?2.  the api could also be on the browserwindow (eg `browserwindow.setsheetoffset`). i don't have a strong preference, but i think it's more discoverable on the `dialog` module.	True	
handle transparent webcontents in api::browserwindow	False	
bump node to fix native module rebuilding	True	
fix: restore missing .lproj directories (#15721)the empty lproj directories help macos to understand what locales the app supports	True	
fix the menu of default_app.	False	
change doc to show working on all platforms	True	
linux: suppress test for "enable-larger-than-screen".it is failing on some des.	True	
upgrade libcc for ffmpeg linking fix	True	
update to electron v0.35.6	True	
bump v12.0.0-nightly.20201023	False	
add optional requestheaders argument to autoupdater.setfeedurl + allow calling mulitple times	True	
refactor: use error util when only throwing errors (#19837)	True	
fix: prevent crash if browserview webcontents was destroyed (#25112)	False	
revert "bump v6.0.0-nightly.20190206"this reverts commit 2d1438456bf517e1cbd47d6a006d18c9071779ee.	False	
complete command line switch && add enviroment variables	False	
fix: race condition where webcontents can be nullptr during re-focus and a multi-window close sequence (#33063)* fix: race condition where webcontents can be nullptr during re-focus and a multi-window close sequence* chore: update electron_inspectable_web_contents_view.mm	False	
add position attribute for menu itemsthis commit adds a position attribute for menu items defined in menutemplates. when the final menu is built the position attribute is usedto determine menu item positions in a similar design to how eclipsepositions menu items.	True	
use constructor name to check if promise	True	
move navigator related apis to webcontents.	True	
docs: document the new tray apis.	False	
fixme: disable iscurrentlyaudible test to unblock merge	True	
linting is important	False	
spec: remove duplicate code in tests	False	
build pdf resources from submodule	True	
remove 10.12 check handled by respondstoselector	True	
fix: in gtk open dialog, do not preview huge files (#31799)	False	
update readme.md	False	
webcontents: replace deprecated navigation observers	False	
add support for checkbox with dialog.showmessageboxthis adds the `checkboxlabel` and `checkboxchecked` options to display acheckbox in the message box. fixes #6048.	True	
feat: add window removemenu() method (#16570)* feat: add window removemenu() method* chore: remove original method from docs and code* retain backwards compatibility	False	
chore: fixup patches linting (#26595)	False	
cancel callback when urlrequest is destroyed	False	
add devtools from web-contents-created event	True	
fix broken link	False	
use commandorcontrol to replace command in specs windows.	True	
docs.	False	
fix: destroy messagedispatcher before webcontents (#28286)	True	
refactor: replace v8 hidden values with weakmap / weakset (#26659)	True	
feat: add will-resize event to toplevelwindow (#13649)the new `will-resize` event can be used to prevent the resize fromhappening before the native window is actually resized. this is incontrast to the existing the `resize` event, which is sent *after* thenative window has already been resized. for apps with e.g. custom windowsnapping logic, the `resize` event is not sufficient because it willresult in flickering between the dragged size and the snapped size.`will-resize` is only emitted on macos and windows.	True	
bump v0.35.3	False	
fix: prevent navigator.fonts.query() from crashing (#30930)* fix: prevent navigator.fonts.query() from crashing* refactor: use base::posttask instead	True	
replace gtk2 with gtk3 in dockerfiles	False	
:memo: fix typos[ci skip]	False	
feat: add button api	True	
mac: use nsfilemanager::resultingitemurl for moving file to trashthis allows the deleted file to be restored, fixes #2001.	True	
bump v13.0.0-nightly.20201214	False	
docs: fix `ismactemplateimage` type definition (#21166)	False	
update node::environment::tickinfo calls	False	
ci: make arm64 macos test cleanup more resilient (#30495)	False	
fix: add method and referrer properties to app login event (#14231)* refactor: remove brightray/network_delegate.{cc|h}* refactor: respond to http requests through network delegate	True	
build: actually save the brew cache on macos (#22052)	False	
use spread syntax instead of function apply	False	
chore: post_task and friends now live under base/taskrefs: https://chromium-review.googlesource.com/c/chromium/src/+/1161088	True	
dump v0.4.8.	False	
convert message/title to strings in render process	True	
mac: update brightray to fix release linking	True	
update brightray, fix #2315	False	
linux: remove custom frame code.	True	
stop using resourcecontext::gethostresolver()https://chromium-review.googlesource.com/c/chromium/src/+/1135366	True	
bump v14.0.0-nightly.20210330	False	
bump v6.0.0-nightly.20190211	False	
docs: app.allowntlmcredentialsforalldomains	True	
add slider item type and add options to the button type	True	
add "disablewebsecurity" attribute for <webview>	True	
test: specify target arch on mksnapshot (#21871)	False	
change default to null	True	
bump v7.0.0-nightly.20190704	False	
docs: add discord link to docs community page (#26048)	True	
force native window- force native frame and suppress the chromium default blue frame. thisresolves issues with windows systems that are running in vm's and cannotenable aero glass. atom-shell was adding the default chromium blue frameeven when frame was set to false in the browserwindow options.	True	
fix libffmpeg.dylib path for install_name_tool	True	
xcomposite is needed for ia32 build	True	
docs: fix protocol.isprotocolhandled documentation (#15430)	True	
update to electron v1.3.9	True	
fix error in run_boto_script	True	
linux: override dir_app_data before loading .js	True	
throw error when ipc channel is missing	False	
delay the page-title-set event to next tick	True	
default to focused window whenever param is null/undefined	True	
win: fix release build	False	
fix cpplint warnings.	False	
chore: fix await in cleanup script (#14670)	False	
add a way to copy a file in archive into filesystem.	True	
make dialog.showopendialog accept callback.	False	
update app docs	False	
bump v4.0.0-nightly.20181010	False	
browser: handle flash context menu	False	
build only debug version.	False	
add description and process for browserwindow class	True	
update electron version fixing windows issues	False	
remove deps on libcommon.a and libjavascript.a	False	
fix cpplint errors in inspectable_web_contents.cc	False	
update apm.	False	
use lsgetapplicationforurl to search for appit costs less.	True	
bump v0.13.1.	False	
chore: update import for use new ecma features (#24987)	True	
request for pdf resource from the webui	True	
add `to` in sentence for grammarsimply a small grammar improvement.	True	
bump webview spec timeout to two minutes	True	
mention getusermedia options in desktop-capturer docs	True	
do not dectect unresponsive eagerly when quitting.fixes https://github.com/atom/atom/issues/1589.	True	
doc role defaults	False	
fix link target in readme.md	False	
misc copy fixups	False	
bump v13.0.0-nightly.20210217	False	
update quick-start.md for zh-cnfixed some typo.	True	
bump v7.0.0-nightly.20190728	False	
views: make it possible to show a window in maximized statefixes #834.	True	
build: update octicons (#24492)	False	
fix memory leak in ansci parsing codewe do not have arc enabled.	False	
remove more unused printing code.	False	
renderer: generate net error strings when requested	False	
fix styling of #1199	False	
it fixes crash in tests on windowsnotification delegate copies the notification id stringinstead of storing reference.	True	
refactor: convert more c++ enums to c++11 enum classes (#26850)	True	
feat: support crashpad on linux (#29719)	False	
fix: get background color from gtkmenubar#menubar (#14785)* fix: get background color from gtkmenubar#menubar* expose libgtkui::getbgcolor	False	
docs: remove redundant 'set origin' section (#19243)* docs: fix remote push origin docs* docs: remove redundant sectionthe 'git remote' text in the 'getting the code' section is better	False	
refactor: use async invoke to get webpreferences in security-warnings.ts (#18821)	True	
update to 64-bit libchromiumcontent* vendor/libchromiumcontent 4252769...5cce386 (1):> merge pull request #31 from brightray/mac-x64	True	
docs: we support arbitrary nsdictionary now	False	
bump v15.0.0-nightly.20210609	False	
docs: remove unsafe eval section of security tutorial (#15675)* docs: remove unsafe eval section of security tutorial* lintfix	True	
mac: convert path to absolute path in showiteminfolder	True	
slight refactor and lin cleanup	True	
remove unnecessary boolean	False	
session to zh-cn	True	
correctly get pre (#14179)	False	
fixed errors in text	False	
fix cpplint errors.	False	
make ignoring files work on windows	False	
test: slightly rewrite getgpuinfo() tests (#14863)rewrite gpuinfo tests for linux and update `getgpuinfo` functionality for linux.`basic` and `complete` gpuinfo is same for linux.	True	
docs: browserwindow.isdevtoolsfocused	True	
make reading blobs work through blob mojo interface.https://chromium-review.googlesource.com/c/chromium/src/+/773199	True	
:wrench: fs.readfile: options are optional	False	
added `title` to `page-title-updated` return args	True	
enable setting method in dictionary.	False	
lint fix	False	
implement desktop capture api on os x.	True	
build: use python3 to lint (#33627)	True	
upgrade brightray	False	
add --ignore-connections-limit switch	False	
adding support for kproxypacurl	True	
:memo: build-instructions-osx.md [ci skip]	False	
bump v8.0.0-nightly.20190815	False	
renames to bytesperpixel and use nullptr	True	
fix calling our new apis in patch	False	
dialog.showmessagebox doesn't require window as parameter any more.	False	
support high dpi icon as window icon.	False	
test: allow retries for flaky mas loginitem specs (#16347)	True	
update to electron v0.34.2	True	
use kignorecertificateerrors from content_switches.h	False	
check that window responds to touchbar selector for pre-10.12.1 compat	True	
rename buildflag_headers for consistencyhttps://chromium-review.googlesource.com/975990https://chromium-review.googlesource.com/c/chromium/src/+/988132	True	
use reference	False	
chore: update package-lock.json with npm@latest (#17146)* chore: update package-lock.json with npm@latest* also for spec/	True	
valid example json, fix https://github.com/atom/electron/issues/2228	True	
feat: add methods to allow customization of save dialog during will-download event (#15497)* feat: add method to downloaditem that allows customization of dialog options* docs: add docs for get/setsavedialogoptions* add missing copy constructor for dialogsettings on mac and linux* fix: don't filter dialog options for mas build, don't return properties* test: add test for get/setsavedialogoptions* fix: remove opendevtools added for debugging* test: fix failing test because of new event parameter* docs: use savedialogoptions instead of object	True	
add app.setlocale() (#11469)* infrastructure for setlocale via klang* add documentation for setlocale* add test for setlocale* fix spec* add spec and update docs* fix carriage feeds on windows* setlocale() sets lc_all on linux* in setlocale() on linux, use g_setenv()* fix tyop: '#ifdef osx_posix'* make the linter happy* improvements from review	True	
implement process.crash() on windows.	False	
add converters for base::bindonce and base::bindrepeating	True	
inherit owner window in devtools	True	
make onmessageboxcallback a method since it is accessing members	True	
add button with icon to touch bar spec	True	
update brightray	False	
fixes offscreen rendering on macos	False	
fix: native window close crash (#15327)	False	
don't convert header names to nested valuesfixes #6855	True	
allow specifying the arch of libchromiumcontent to download	True	
fix: compilation of native modules on windows with older msvc versions (#21950)	False	
linux: do "apt-get update" in ci.	False	
remove coffeescript class wrapper	False	
create upload-file.md	False	
extract script tags to renderer.js file	True	
fix: allow reading body from non-2xx responses in net.request (#21055)* fix(urlrequest): allow non-2xx repsponse results- closes #21046* test(net): add test cases to verify non-2xx body* test(session): update spec to match clientrequest behavior* test(net): update test cases to match clientrequest behavior* spec: clean up async net spec	True	
bump v9.0.0-nightly.20191113	False	
add documentation	False	
:art: remove extra semicolon	False	
fix: pass correct buffer length (#23785)	False	
add webview support for disabled blink features	True	
update brightray for #877	True	
spec: initial spike of main-process based tests	False	
application -> app for consitency	True	
session: allow providing permission to handle external protocols	True	
remove linter errors	False	
revert "refactor: only create webcontents after 'will-attach-webview' (#30311)" (#31785)this reverts commit 6e43b0bcbf17667e826bb64b551cb16e3f8bd9b9.	True	
initialized rect with zerosas per @zcbenz 's remark: the rect should be initialized with zeros to prevent random values being passed to the click event handler when `shell_notifyicongetrect` fails.	True	
add missing let (#15746)	False	
handle case where io thread is not yet running, in c67 this resultsin a hard crashrefs: https://chromium-review.googlesource.com/c/chromium/src/+/973556	True	
make isolate() public	True	
remove the restarthangmonitortimeout api, which is useless now.	True	
fix two failing tests	False	
fix: webframemain mojo pipe not reset (#30629)	False	
chore: bump chromium to 90.0.4415.0 (master) (#27694)* chore: bump chromium in deps to 520c02b46668fc608927e0fcd79b6a90885a48bf* chore: bump chromium in deps to 90.0.4414.0* resolve chromium conflicts* resolve v8 conflicts* fix node gn files* 2673502: remove renderviewcreated use from extensionhost.https://chromium-review.googlesource.com/c/chromium/src/+/2673502* 2676903: [mojo] remove most legacy binding classes.https://chromium-review.googlesource.com/c/chromium/src/+/2676903* 2644847: move self-deleting urlloaderfactory base into //services/network.https://chromium-review.googlesource.com/c/chromium/src/+/2644847* 2664006: remove from mojo::datapipe.https://chromium-review.googlesource.com/c/chromium/src/+/2664006* 2674530: remove certverifierservice featurehttps://chromium-review.googlesource.com/c/chromium/src/+/2674530* 2668748: move onsslcertificateerror to a new interface.https://chromium-review.googlesource.com/c/chromium/src/+/2668748* 2672923: remove rappor reporting infrastructure.https://chromium-review.googlesource.com/c/chromium/src/+/2672923* 2673502: remove renderviewcreated use from extensionhost.https://chromium-review.googlesource.com/c/chromium/src/+/2673502* 2655126: convert framehostmsg_contextmenu and framemsg_contextmenuclosed|customcontextmenuaction to mojohttps://chromium-review.googlesource.com/c/chromium/src/+/2655126* 2628705: window placement: implement screen.isextended and change eventhttps://chromium-review.googlesource.com/c/chromium/src/+/2628705* 2643161: refactor storage::kfilesystem*native*https://chromium-review.googlesource.com/c/chromium/src/+/2643161* fix build* only remove the biggest subdir of //ios* chore: bump chromium in deps to 90.0.4415.0* update patches* update sysroots* 2686147: remove webcontentsobserver::renderviewcreated().https://chromium-review.googlesource.com/c/chromium/src/+/2686147* 2596429: fixing how extension's split and spanning modes affect originaccesslist.https://chromium-review.googlesource.com/c/chromium/src/+/2596429* 2686026: [mojo] delete associatedinterfaceptr (replaced by associatedremote)https://chromium-review.googlesource.com/c/chromium/src/+/2686026* 2651705: move ui/base/dragdrop/file_info to ui/base/clipboardhttps://chromium-review.googlesource.com/c/chromium/src/+/2651705* 358217: drawbitmap is deprecatedhttps://skia-review.googlesource.com/c/skia/+/358217* fix gn check* 2678098: use gen/front_end as input to generate_devtools_grdhttps://chromium-review.googlesource.com/c/devtools/devtools-frontend/+/2678098* 2674530: remove certverifierservice featurehttps://chromium-review.googlesource.com/c/chromium/src/+/2674530* fixup 2664006: remove from mojo::datapipe.https://chromium-review.googlesource.com/c/chromium/src/+/2664006* fixup build_add_electron_tracing_category.patch* 2673415: [base] prepare crashreporterclient for string16 switchhttps://chromium-review.googlesource.com/c/chromium/src/+/2673415* 2673413: add cursorfactorywin to handle cursors on windowshttps://chromium-review.googlesource.com/c/chromium/src/+/2673413* 2668748: move onsslcertificateerror to a new interface.https://chromium-review.googlesource.com/c/chromium/src/+/2668748* fix mas gn check* update patch after merge* update node for .mjs files* build: load v8_prof_processor dependencies as esm* chore: add patch to fix linux 32bitco-authored-by: jeremy rose <nornagon@nornagon.net>co-authored-by: jeremy rose <jeremya@chromium.org>co-authored-by: john kleinschmidt <jkleinsc@electronjs.org>co-authored-by: shelley vohr <shelley.vohr@gmail.com>co-authored-by: samuel attard <samuel.r.attard@gmail.com>	True	
remove incorrect checks	False	
no more need to override menu::popup	True	
tiptoeing along, keeping the suite passing	True	
fix: default prop of location should be empty str	False	
docs: fix links to security and contributing files (#21921)	True	
docs: add instructions on how to pull/push (#14903)* docs: add instructions on how to pull/push* docs: implement feedback <3* fix: typo s/glient/gclient	True	
feat: promisify app.dock.show() (#16904)* feat: promisify app.dock.show* add a spec	False	
update quick-start.md: minor wording changes	False	
fix crash when calling app.quit() before app is ready	True	
win: fix compilation with chrome 37.	False	
fix duplicate rtcdispatcher console error for debug build.the solution was to call createscreencapturer from content, and not link the static library in.	True	
spec: browser-window-created event	False	
add initial spec for remote modules	True	
notifications should emit close on close, not eventual gc	False	
chore: make webcontentsview take webpreferences as parameter (#22997)* chore: add webcontentsview.webcontents helper* chore: no need to handle webcontents option* chore: create webcontentsview in c++* chore: make webcontentsview accept web_preferences* fix: nativewindowopen still passes webcontents to browserwindow* chore: no more need of webcontentsviewrelay* test: webcontentsview now takes options* fix: avoid creating 2 constructors	True	
return boolean instead of empty string when error occurs.  update docs	False	
check whether devtools is opened when executing js codefixes atom/electron#2808.	True	
upload symbols to s3	True	
add initial constructor type.	True	
chore: remove unnecessary patches (#21044)	False	
do not dereference remote callback if its renderer view is released.	False	
use rendered language in both ready-to-show docs	True	
views: return restored bounds when window is minimized, fixes #473.on window the minimized window would have a fake bounds that is out ofthe screen, which is not consistent to other platforms' behavior.	True	
use npm@2.12.1see https://github.com/npm/npm/issues/8702.	False	
give find_files() a filename tester function arg	False	
++crashpad	False	
no more need to flip rect for capturepage, fixes #589.	True	
allow delegate to handle file and color chooser	True	
build(deps): bump node-fetch from 2.6.1 to 2.6.7 (#32599)bumps [node-fetch](https://github.com/node-fetch/node-fetch) from 2.6.1 to 2.6.7.- [release notes](https://github.com/node-fetch/node-fetch/releases)- [changelog](https://github.com/node-fetch/node-fetch/blob/main/docs/changelog.md)- [commits](https://github.com/node-fetch/node-fetch/compare/v2.6.1...v2.6.7)---updated-dependencies:- dependency-name: node-fetchdependency-type: indirect...signed-off-by: dependabot[bot] <support@github.com>co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>	True	
fix typos in processmetric doc	False	
chore: add safety checks to repositiontrafficlights (#21981)	True	
update to electron v1.2.0	True	
flip the y axis in capturepage api, fixes #148.	False	
